ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1738,"Semra Aksu (-Bayan)",F,22,184,75,Turkey,TUR,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 200 metres",NA
1738,"Semra Aksu (-Bayan)",F,22,184,75,Turkey,TUR,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 100 metres Hurdles",NA
1738,"Semra Aksu (-Bayan)",F,26,184,75,Turkey,TUR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 400 metres Hurdles",NA
1748,"Serap Akta",F,24,165,46,Turkey,TUR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
1748,"Serap Akta",F,28,165,46,Turkey,TUR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Marathon",NA
1749,"Shirin Akter",F,21,159,50,Bangladesh,BAN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres",NA
1752,"Yuliya Yurivna Akulenko",F,27,173,53,Ukraine,UKR,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Heptathlon",NA
1845,"Fadwa Al-Bouza",F,18,173,58,Syria,SYR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres Hurdles",NA
1895,"Basma Al-Eshosh",F,26,172,65,Jordan,JOR,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
1910,"Rakia Al-Gassra",F,21,170,65,Bahrain,BRN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
1910,"Rakia Al-Gassra",F,25,170,65,Bahrain,BRN,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 200 metres",NA
1922,"Shinoona Salah Al-Habsi",F,19,162,60,Oman,OMA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 100 metres",NA
1943,"Dalal Masfir Al-Harith",F,16,160,55,Qatar,QAT,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 400 metres",NA
1993,"Hajar Saeed Saad Sowaid Al-Khaldi",F,21,160,45,Bahrain,BRN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres",NA
2030,"Noor Hussain Al-Malki",F,17,155,43,Qatar,QAT,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 100 metres",NA
2073,"Danah Al-Nasrallah",F,16,149,45,Kuwait,KUW,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
2106,"Samira Al-Raf",F,38,156,49,Morocco,MAR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
2195,"Buthayna Eid Al-Yaqoubi",F,17,155,45,Oman,OMA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
2215,"Taiwo Aladefa (-Darden)",F,24,160,55,Nigeria,NGR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres Hurdles",NA
2216,"Lea Alaerts",F,22,163,54,Belgium,BEL,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 100 metres",NA
2216,"Lea Alaerts",F,22,163,54,Belgium,BEL,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 200 metres",NA
2216,"Lea Alaerts",F,22,163,54,Belgium,BEL,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
2216,"Lea Alaerts",F,26,163,54,Belgium,BEL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 200 metres",NA
2216,"Lea Alaerts",F,26,163,54,Belgium,BEL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
2217,"Pivi Jaana Marit Alafrantti",F,24,179,77.5,Finland,FIN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Javelin Throw",NA
2217,"Pivi Jaana Marit Alafrantti",F,28,179,77.5,Finland,FIN,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Javelin Throw",NA
2226,"Danielle Remilekun B. ""Danni"" Alakija",F,16,182,71,Fiji,FIJ,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 400 metres",NA
2236,"Salima El Ouali Al-Alami",F,28,179,58,Morocco,MAR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
2236,"Salima El Ouali Al-Alami",F,32,179,58,Morocco,MAR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
2247,"Amelita Alanes (-Saberon)",F,20,158,50,Philippines,PHI,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 100 metres",NA
2247,"Amelita Alanes (-Saberon)",F,20,158,50,Philippines,PHI,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 200 metres",NA
2247,"Amelita Alanes (-Saberon)",F,20,158,50,Philippines,PHI,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2258,"Mariem Alaoui Selsouli",F,24,152,45,Morocco,MAR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 5,000 metres",NA
2276,"Janice Alatoa",F,23,166,55,Vanuatu,VAN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 100 metres",NA
2283,"Michle Alayrangues (-Halter)",F,21,168,60,France,FRA,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2287,"Julia Mara Alba Alarc",F,28,169,57,Spain,ESP,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
2350,"Kristina Albertus (Hauer-)",F,26,170,60,"East Germany",GDR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's Long Jump",NA
2394,"Emmy Albus (-Liersch)",F,24,172,57,Germany,GER,"1936 Summer",1936,Summer,Berlin,Athletics,"Athletics Women's 100 metres",NA
2394,"Emmy Albus (-Liersch)",F,24,172,57,Germany,GER,"1936 Summer",1936,Summer,Berlin,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2405,"Dailenys Alcntara Pacheco",F,20,163,56,Cuba,CUB,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Triple Jump",NA
2408,"Aurelie Alcindor",F,22,169,47,Mauritius,MRI,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 200 metres",NA
2425,"Yamil Aldama Pozo (-Dodds)",F,28,173,62,Cuba,CUB,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Triple Jump",NA
2425,"Yamil Aldama Pozo (-Dodds)",F,31,173,62,Sudan,SUD,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Triple Jump",NA
2425,"Yamil Aldama Pozo (-Dodds)",F,35,173,62,Sudan,SUD,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Triple Jump",NA
2425,"Yamil Aldama Pozo (-Dodds)",F,39,173,62,"Great Britain",GBR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Triple Jump",NA
2448,"Erin Marie Aldrich",F,22,186,62,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's High Jump",NA
2536,"Elfenesh Alemu",F,25,165,51,Ethiopia,ETH,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Marathon",NA
2536,"Elfenesh Alemu",F,29,165,51,Ethiopia,ETH,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",NA
2537,"Habitam Alemu",F,19,171,52,Ethiopia,ETH,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 800 metres",NA
2563,"Ana Bella Alexander Lamothe",F,21,173,63,Cuba,CUB,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Long Jump",NA
2564,"Ayanna Alexander",F,30,171,60,"Trinidad and Tobago",TTO,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Triple Jump",NA
2574,"Kineke Alicia Alexander",F,22,178,65,"Saint Vincent and the Grenadines",VIN,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
2574,"Kineke Alicia Alexander",F,26,178,65,"Saint Vincent and the Grenadines",VIN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 400 metres",NA
2574,"Kineke Alicia Alexander",F,30,178,65,"Saint Vincent and the Grenadines",VIN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 400 metres",NA
2604,"Khaido Alexouli",F,25,180,60,Greece,GRE,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Long Jump",NA
2619,"Lidiya Nikolayevna Alfeyeva",F,30,170,62,"Soviet Union",URS,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Long Jump",Bronze
2619,"Lidiya Nikolayevna Alfeyeva",F,34,170,62,"Soviet Union",URS,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Long Jump",NA
2624,"Andrea Alfldi (-Rejt)",F,27,164,63,Hungary,HUN,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 10 kilometres Walk",NA
2642,"Erica Alfridi",F,32,168,52,Italy,ITA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 20 kilometres Walk",NA
2676,"Ghada Ali",F,19,166,67,Libya,LBA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
2695,"Nia Sifaatihii Ali",F,27,170,65,"United States",USA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres Hurdles",Silver
2701,"Shifana Ali",F,20,153,52,Maldives,MDV,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
2707,"Zourah Mohamed Ali",F,17,162,53,Djibouti,DJI,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 400 metres",NA
2719,"Bibiro Ali Taher",F,28,160,44,Chad,CHA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 5,000 metres",NA
2720,"Roda Ali Wais",F,16,158,52,Djibouti,DJI,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 800 metres",NA
2729,"Cora Alicto",F,28,168,59,Guam,GUM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
2789,"Diane Allahgreen (-Hawkins)",F,25,164,63,"Great Britain",GBR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres Hurdles",NA
2855,"Liliana Allen Doll (-de Martnez)",F,22,170,62,Cuba,CUB,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
2855,"Liliana Allen Doll (-de Martnez)",F,22,170,62,Cuba,CUB,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2855,"Liliana Allen Doll (-de Martnez)",F,26,170,62,Cuba,CUB,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2855,"Liliana Allen Doll (-de Martnez)",F,34,170,62,Mexico,MEX,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
2855,"Liliana Allen Doll (-de Martnez)",F,34,170,62,Mexico,MEX,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
2862,"Patrina Allen",F,25,176,70,Jamaica,JAM,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 400 metres Hurdles",NA
2862,"Patrina Allen",F,29,176,70,Jamaica,JAM,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres Hurdles",NA
2891,"Natasha Lynette Barbara Alleyne (-Gibson)",F,27,170,54,"Trinidad and Tobago",TTO,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's High Jump",NA
2895,"Mosi Alli",F,19,159,51,Tanzania,TAN,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 100 metres",NA
2895,"Mosi Alli",F,19,159,51,Tanzania,TAN,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 200 metres",NA
2910,"May Allison",F,31,162,54,Canada,CAN,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
2919,"Audrey Alloh",F,21,170,55,Italy,ITA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2924,"Amandine Allou Affou",F,20,160,52,"Cote d'Ivoire",CIV,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2924,"Amandine Allou Affou",F,23,160,52,"Cote d'Ivoire",CIV,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
2924,"Amandine Allou Affou",F,27,160,52,"Cote d'Ivoire",CIV,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
2927,"Jeanette M. ""Jen"" Allred (-Powless)",F,30,177,63,Guam,GUM,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Marathon",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,19,163,54,Jamaica,JAM,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 100 metres",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,19,163,54,Jamaica,JAM,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 200 metres",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,19,163,54,Jamaica,JAM,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,23,163,54,Jamaica,JAM,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 100 metres",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,23,163,54,Jamaica,JAM,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 200 metres",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,23,163,54,Jamaica,JAM,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,27,163,54,Jamaica,JAM,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 100 metres",NA
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,27,163,54,Jamaica,JAM,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
2952,"Rose Mary Almanza Blanco",F,20,165,53,Cuba,CUB,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 800 metres",NA
2952,"Rose Mary Almanza Blanco",F,24,165,53,Cuba,CUB,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 800 metres",NA
2992,"Anna Aleksandrovna Alminova",F,23,165,50,Russia,RUS,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 1,500 metres",NA
2994,"Maria Laura Almiro",F,26,162,50,Brazil,BRA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
2994,"Maria Laura Almiro",F,26,162,50,Brazil,BRA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
2994,"Maria Laura Almiro",F,30,162,50,Brazil,BRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
2994,"Maria Laura Almiro",F,30,162,50,Brazil,BRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3007,"Ingrid Margareta Almqvist",F,20,162,57,Sweden,SWE,"1948 Summer",1948,Summer,London,Athletics,"Athletics Women's Javelin Throw",NA
3007,"Ingrid Margareta Almqvist",F,29,162,57,Sweden,SWE,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's Javelin Throw",NA
3007,"Ingrid Margareta Almqvist",F,32,162,57,Sweden,SWE,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's Javelin Throw",NA
3023,"Ana Isabel Alonso Nieto",F,25,152,46,Spain,ESP,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",NA
3023,"Ana Isabel Alonso Nieto",F,32,152,46,Spain,ESP,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
3023,"Ana Isabel Alonso Nieto",F,37,152,46,Spain,ESP,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Marathon",NA
3042,"Miriam Alonso Manteca",F,22,168,52,Spain,ESP,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 400 metres Hurdles",NA
3042,"Miriam Alonso Manteca",F,26,168,52,Spain,ESP,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 400 metres Hurdles",NA
3053,"Bobby Aloysius",F,30,173,55,India,IND,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's High Jump",NA
3055,"Glory Alozie Oluchi",F,22,155,51,Nigeria,NGR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres Hurdles",Silver
3055,"Glory Alozie Oluchi",F,22,155,51,Nigeria,NGR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
3055,"Glory Alozie Oluchi",F,26,155,51,Spain,ESP,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres Hurdles",NA
3100,"Valeyta Roi Althouse",F,22,175,102,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Shot Put",NA
3279,"Junaidah Aman",F,17,162,42,Malaysia,MAS,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 400 metres",NA
3302,"Aguida Fatima Amaral",F,28,148,43,"Individual Olympic Athletes",IOA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Marathon",NA
3302,"Aguida Fatima Amaral",F,32,148,43,"Timor Leste",TLS,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",NA
3303,"Cleide Amaral",F,29,165,68,Brazil,BRA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres",NA
3304,"Elsa Maria Meireles Amaral",F,26,168,59,Portugal,POR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3326,"Eyawomano Doreen Amata",F,20,191,63,Nigeria,NGR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's High Jump",NA
3326,"Eyawomano Doreen Amata",F,24,191,63,Nigeria,NGR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's High Jump",NA
3326,"Eyawomano Doreen Amata",F,28,191,63,Nigeria,NGR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's High Jump",NA
3410,"Vijitha Padmini Amerasekera",F,30,170,64,"Sri Lanka",SRI,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Javelin Throw",NA
3411,"Christine Amertil (-Ling)",F,21,168,54,Bahamas,BAH,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 400 metres",NA
3411,"Christine Amertil (-Ling)",F,24,168,54,Bahamas,BAH,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
3411,"Christine Amertil (-Ling)",F,28,168,54,Bahamas,BAH,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
3411,"Christine Amertil (-Ling)",F,32,168,54,Bahamas,BAH,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
3411,"Christine Amertil (-Ling)",F,36,168,54,Bahamas,BAH,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3458,"Zamira Shamiliyevna Amirova",F,21,167,58,Uzbekistan,UZB,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3458,"Zamira Shamiliyevna Amirova",F,25,167,58,Uzbekistan,UZB,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
3471,"Sieglinde Ammann (Pfannerstill-)",F,22,178,65,Switzerland,SUI,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's Long Jump",NA
3471,"Sieglinde Ammann (Pfannerstill-)",F,22,178,65,Switzerland,SUI,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's Pentathlon",NA
3471,"Sieglinde Ammann (Pfannerstill-)",F,26,178,65,Switzerland,SUI,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's Long Jump",NA
3475,"Caroline Ammel (-Burger)",F,26,165,51,France,FRA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Pole Vault",NA
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,24,163,55,Australia,AUS,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 400 metres",Bronze
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,36,163,55,Australia,AUS,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 800 metres",NA
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,36,163,55,Australia,AUS,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",NA
3528,"Janet Amponsah",F,23,171,52,Ghana,GHA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 200 metres",NA
3528,"Janet Amponsah",F,23,171,52,Ghana,GHA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 100 metres Relay",NA
3565,"Vasilena Gerginova Amzina (Stefanova-)",F,30,169,53,Bulgaria,BUL,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 800 metres",NA
3565,"Vasilena Gerginova Amzina (Stefanova-)",F,30,169,53,Bulgaria,BUL,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",NA
3600,"An Seul-Ki",F,24,161,46,"South Korea",KOR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
3616,"Phara Anacharsis",F,24,177,58,France,FRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3616,"Phara Anacharsis",F,28,177,58,France,FRA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3616,"Phara Anacharsis",F,32,177,58,France,FRA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 400 metres Hurdles",NA
3616,"Phara Anacharsis",F,32,177,58,France,FRA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 400 metres Relay",NA
3620,"Khrysoula Anagnostopoulou",F,24,175,85,Greece,GRE,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Discus Throw",NA
3683,"Helga-Beate Anders-Gummelt",F,24,169,53,Germany,GER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 10 kilometres Walk",NA
3683,"Helga-Beate Anders-Gummelt",F,28,169,53,Germany,GER,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 10 kilometres Walk",NA
3683,"Helga-Beate Anders-Gummelt",F,32,169,53,Germany,GER,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 20 kilometres Walk",NA
3742,"Jette Andersen (-Ingstrup)",F,19,167,54,Denmark,DEN,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 800 metres",NA
3787,"Gabriela ""Gaby"" Andersen-Schiess",F,39,165,56,Switzerland,SUI,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Marathon",NA
3788,"Grete Andersen-Waitz",F,18,172,53,Norway,NOR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",NA
3788,"Grete Andersen-Waitz",F,22,172,53,Norway,NOR,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",NA
3788,"Grete Andersen-Waitz",F,30,172,53,Norway,NOR,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Marathon",Silver
3788,"Grete Andersen-Waitz",F,34,172,53,Norway,NOR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Marathon",NA
3793,"Andrea Arlene Anderson (-Bolder)",F,22,164,61,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",Gold
3827,"Judith ""Jodi"" Anderson",F,26,168,57,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Heptathlon",NA
3838,"Keturah ""Katie"" Anderson",F,20,163,63,Canada,CAN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
